district,amphoe,province,zipcode,district_code,amphoe_code,province_code
เขื่องใน,เขื่องใน,อุบลราชธานี,34150,340401,3404,34
แดงหม้อ,เขื่องใน,อุบลราชธานี,34150,340409,3404,34
โนนรัง,เขื่องใน,อุบลราชธานี,34320,340414,3404,34
กลาง,เดชอุดม,อุบลราชธานี,34160,340711,3407,34
กุดประทาย,เดชอุดม,อุบลราชธานี,34160,340709,3407,34
คำครั่ง,เดชอุดม,อุบลราชธานี,34160,340716,3407,34
ตบหู,เดชอุดม,อุบลราชธานี,34160,340710,3407,34
ทุ่งเทิง,เดชอุดม,อุบลราชธานี,34160,340706,3407,34
ท่าโพธิ์ศรี,เดชอุดม,อุบลราชธานี,34160,340713,3407,34
นากระแซง,เดชอุดม,อุบลราชธานี,34160,340717,3407,34
นาส่วง,เดชอุดม,อุบลราชธานี,34160,340702,3407,34
นาเจริญ,เดชอุดม,อุบลราชธานี,34160,340704,3407,34
บัวงาม,เดชอุดม,อุบลราชธานี,34160,340715,3407,34
ป่าโมง,เดชอุดม,อุบลราชธานี,34160,340721,3407,34
สมสะอาด,เดชอุดม,อุบลราชธานี,34160,340708,3407,34
เมืองเดช,เดชอุดม,อุบลราชธานี,34160,340701,3407,34
แก้ง,เดชอุดม,อุบลราชธานี,34160,340712,3407,34
โนนสมบูรณ์,เดชอุดม,อุบลราชธานี,34160,340723,3407,34
โพนงาม,เดชอุดม,อุบลราชธานี,34160,340720,3407,34
กระโสบ,เมืองอุบลราชธานี,อุบลราชธานี,34000,340113,3401,34
กุดลาด,เมืองอุบลราชธานี,อุบลราชธานี,34000,340116,3401,34
ขามใหญ่,เมืองอุบลราชธานี,อุบลราชธานี,34000,340108,3401,34
ขี้เหล็ก,เมืองอุบลราชธานี,อุบลราชธานี,34000,340119,3401,34
ปทุม,เมืองอุบลราชธานี,อุบลราชธานี,34000,340107,3401,34
ปะอาว,เมืองอุบลราชธานี,อุบลราชธานี,34000,340120,3401,34
หนองขอน,เมืองอุบลราชธานี,อุบลราชธานี,34000,340105,3401,34
หนองบ่อ,เมืองอุบลราชธานี,อุบลราชธานี,34000,340111,3401,34
หัวเรือ,เมืองอุบลราชธานี,อุบลราชธานี,34000,340104,3401,34
แจระแม,เมืองอุบลราชธานี,อุบลราชธานี,34000,340109,3401,34
ในเมือง,เมืองอุบลราชธานี,อุบลราชธานี,34000,340101,3401,34
ไร่น้อย,เมืองอุบลราชธานี,อุบลราชธานี,34000,340112,3401,34
หนองบก,เหล่าเสือโก้ก,อุบลราชธานี,34000,340117,3431,34
เหล่าเสือโก้ก,เหล่าเสือโก้ก,อุบลราชธานี,34000,340115,3431,34
